customer_id,request_id,complaint_category,complaint_description,complaint_date,status,resolution_notes,resolved_date
CUST01243,3136,Slow Internet,Fugiat omnis et quis voluptatibus doloribus totam.,2025-11-11 03:30:34,Closed,Temporibus amet enim eos molestias impedit voluptatem quis veritatis illum quis nam praesentium.,2025-11-15 03:30:34
CUST01243,3137,Network Issue,Fugiat vitae voluptas fugit adipisci qui sunt aliquam.,2025-08-12 05:42:14,Open,,
CUST01244,3138,SIM Activation,Consequatur at est architecto qui esse accusamus quasi nobis nulla voluptate laborum deleniti.,2024-09-01 19:44:02,In Progress,,
CUST01244,3139,Call Drop,Libero accusantium autem sapiente occaecati consequuntur magni quisquam.,2024-09-20 08:01:38,Closed,Ipsam id repudiandae illo consectetur itaque facilis alias non.,2024-09-26 08:01:38
CUST01244,3140,Billing Issue,Ut quam hic sunt totam similique nobis aliquid quidem aperiam alias.,2025-02-07 01:33:00,Closed,In eaque labore commodi temporibus occaecati quisquam non.,2025-02-13 01:33:00
CUST01245,3142,Service Quality,Soluta quasi dolorem molestias sapiente vel.,2024-12-12 09:58:01,Open,,
CUST01245,3145,SIM Activation,Eius expedita nisi cumque aliquid rerum blanditiis animi.,2025-10-13 02:23:19,Resolved,Sequi quis expedita mollitia eveniet nemo unde dolor earum natus.,2025-10-14 02:23:19
CUST01247,3147,Fiber Issue,Est sequi eum quia voluptate aut ipsam enim laudantium cumque.,2026-02-21 12:17:53,Closed,Aliquid commodi aperiam eveniet quod error explicabo cupiditate.,2026-02-26 12:17:53
CUST01247,3148,Recharge Failure,Veritatis quia veritatis laborum odit id quod perferendis occaecati magni.,2024-10-15 07:01:10,Resolved,Magni illum nesciunt saepe consequuntur magnam inventore veritatis.,2024-10-21 07:01:10
CUST01247,3149,Network Issue,Maxime maxime ipsam optio animi amet vero explicabo debitis.,2025-03-23 08:29:49,Open,,
CUST01248,3151,Fiber Issue,Culpa molestiae veniam amet alias labore aliquam suscipit quia rem enim nihil.,2025-06-18 01:33:09,Closed,Ab nesciunt saepe blanditiis tenetur veritatis eos numquam quisquam repellendus illum.,2025-06-23 01:33:09
CUST01248,3153,Recharge Failure,Molestias sint porro possimus maiores corrupti assumenda laudantium asperiores amet ut veritatis.,2026-04-19 16:33:18,Closed,Eaque nam eveniet necessitatibus fugit labore neque incidunt mollitia dolores quasi iusto.,2026-04-23 16:33:18
CUST01249,3154,Service Quality,Dolorem et veritatis fuga earum autem excepturi.,2025-09-11 12:49:05,Open,,
CUST01249,3155,Network Issue,Fuga voluptatibus aspernatur saepe mollitia incidunt quod animi iste.,2026-03-11 10:19:07,Closed,Sunt error fugit autem nulla odit excepturi.,2026-03-18 10:19:07
CUST01250,3156,Recharge Failure,Officiis fuga soluta architecto atque molestiae quia.,2024-10-29 23:41:23,Open,,
CUST01251,3158,Call Drop,Aliquid culpa suscipit esse pariatur necessitatibus voluptas repellat nemo dolores officia ex.,2026-05-20 16:32:42,In Progress,,
CUST01251,3160,Recharge Failure,Placeat rerum quos reprehenderit dignissimos hic corrupti maxime ipsum.,2025-06-10 02:02:02,Open,,
CUST01252,3161,Service Quality,Maiores fuga vitae temporibus sequi sapiente eaque hic ducimus.,2025-10-06 00:04:08,Closed,Necessitatibus velit deserunt possimus repudiandae maiores quas unde quos.,2025-10-13 00:04:08
CUST01253,3165,Fiber Issue,Molestiae odit officiis laudantium velit exercitationem maxime ratione magnam quasi quis.,2025-05-18 03:59:34,In Progress,,
CUST01253,3166,Fiber Issue,Libero reprehenderit error iure aperiam ullam laborum.,2025-08-19 02:35:08,In Progress,,
CUST01253,3167,Recharge Failure,Veniam explicabo deserunt vitae totam voluptates pariatur voluptates.,2025-01-03 13:25:47,In Progress,,
CUST01253,3168,Plan Change,Tempora iure quaerat voluptatem voluptas corporis laborum repellat.,2024-08-05 02:50:03,In Progress,,
CUST01254,3170,SIM Activation,Iste eveniet accusamus veniam tempore laboriosam accusamus.,2026-01-19 09:26:32,Closed,Beatae magnam quam saepe ab perferendis corporis consequatur officiis molestiae culpa qui ea dolore deleniti fugit.,2026-01-21 09:26:32
CUST01256,3175,SIM Activation,Id modi labore magni veniam ipsa aperiam sunt non ea ad.,2026-06-17 07:52:08,Closed,Occaecati maiores fuga provident dolores voluptatum labore repellendus possimus eius laborum expedita commodi architecto.,2026-06-18 07:52:08
CUST01257,3177,Recharge Failure,Saepe omnis sit illo accusamus rerum cumque praesentium illo quis quod eum omnis.,2025-10-31 09:30:07,Resolved,Tempora tempora nesciunt nesciunt debitis aliquid assumenda numquam ducimus nam eum enim aliquid enim iure dolore.,2025-11-04 09:30:07
CUST01259,3182,Fiber Issue,Nobis asperiores ipsam explicabo non beatae non unde tempore voluptas facere possimus.,2024-09-06 18:54:42,Resolved,Placeat reiciendis dignissimos voluptates consequatur magnam omnis temporibus quo harum vitae repellat blanditiis tempora.,2024-09-08 18:54:42
CUST01259,3183,Network Issue,Porro eveniet cupiditate laudantium sapiente porro.,2024-10-09 15:21:07,In Progress,,
CUST01259,3184,Fiber Issue,Nostrum ea nemo tenetur ipsa laboriosam quia quisquam esse laborum aspernatur perspiciatis officia.,2026-05-27 14:51:01,In Progress,,
CUST01260,3185,Service Quality,Atque dolorem nulla eveniet officia cupiditate eos.,2025-07-08 19:41:39,Open,,
CUST01260,3186,Service Quality,A excepturi optio sapiente dolor inventore.,2025-11-11 01:21:16,Closed,Consequuntur repudiandae sapiente optio est error necessitatibus.,2025-11-17 01:21:16
CUST01261,3187,Network Issue,Nesciunt maxime similique recusandae nesciunt enim ipsam dolor eos voluptatem quisquam.,2025-07-23 05:55:30,Closed,Mollitia doloribus fugiat assumenda pariatur occaecati consectetur voluptatum expedita earum saepe.,2025-07-24 05:55:30
CUST01261,3188,SIM Activation,Illum perferendis magnam fugit eum repellendus eius.,2026-01-11 09:48:05,Resolved,Dolore molestiae saepe dolor cupiditate deleniti voluptatem animi explicabo.,2026-01-12 09:48:05
CUST01262,3191,Plan Change,Doloribus eaque aperiam quod quod blanditiis quas illum distinctio.,2024-07-27 06:02:13,Resolved,Amet ipsam provident rerum officiis quisquam consectetur quas delectus quam eius reprehenderit.,2024-07-28 06:02:13
CUST01263,3193,Plan Change,Ratione vitae distinctio ipsum omnis repellat sunt.,2026-05-20 07:51:56,Closed,Velit earum facilis illum quisquam id distinctio consequuntur temporibus cupiditate rerum possimus.,2026-05-27 07:51:56
CUST01263,3194,Network Issue,Animi tempora cum non dolorum enim.,2024-12-23 22:31:00,In Progress,,
CUST01264,3195,Call Drop,Maiores quisquam nobis nesciunt tempore aliquid non quae consectetur.,2026-03-18 14:45:09,Closed,Mollitia voluptatem quaerat repudiandae molestiae eaque inventore voluptate.,2026-03-21 14:45:09
CUST01264,3196,Service Quality,Cupiditate quaerat nihil laudantium tenetur recusandae debitis tempore quisquam ratione soluta tenetur ducimus.,2026-02-24 17:35:08,In Progress,,
CUST01264,3197,Slow Internet,Magnam minus quae provident aperiam ut molestiae voluptates minus pariatur maiores consequatur.,2025-10-24 13:24:47,In Progress,,
CUST01264,3198,Recharge Failure,Porro earum quasi repudiandae doloribus reprehenderit occaecati necessitatibus perspiciatis atque necessitatibus alias illum.,2026-02-24 09:08:06,Closed,Sunt iusto accusantium ab voluptatibus dolore inventore facilis.,2026-02-27 09:08:06
CUST01265,3199,Call Drop,Molestias suscipit dignissimos accusamus ipsum repudiandae delectus voluptatibus libero ea officiis saepe.,2026-03-31 14:22:07,Resolved,Veniam velit laborum repellendus nobis saepe eveniet et.,2026-04-05 14:22:07
CUST01265,3201,Fiber Issue,Maxime nisi sint aut ab rerum libero saepe incidunt aperiam.,2025-04-22 09:25:34,Closed,Optio vitae reiciendis numquam atque qui sed magnam alias dicta.,2025-04-26 09:25:34
CUST01266,3202,Fiber Issue,Soluta animi possimus impedit repudiandae ex adipisci dolor recusandae eligendi odit ea architecto.,2025-08-30 17:46:58,In Progress,,
CUST01266,3204,Plan Change,Ab sequi suscipit magnam tenetur enim laudantium rem.,2026-06-25 23:23:41,Resolved,Beatae veritatis voluptate quaerat sapiente quia nesciunt.,2026-06-30 23:23:41
CUST01266,3205,Service Quality,Fugit doloremque ipsa necessitatibus velit officiis.,2025-07-11 11:51:27,Open,,
CUST01268,3210,Network Issue,Ipsa modi repudiandae placeat voluptatibus quasi corrupti et qui ipsam a.,2024-09-29 04:52:05,In Progress,,
CUST01268,3211,Call Drop,Corporis impedit iste numquam amet deserunt cum iusto hic cupiditate voluptates itaque.,2026-04-22 14:05:38,In Progress,,
CUST01268,3212,Billing Issue,Adipisci sed odio fugiat quidem fugit dolores.,2026-02-20 21:50:38,In Progress,,
CUST01269,3213,Fiber Issue,Nostrum adipisci nulla id perspiciatis modi nisi quae ex corrupti magni labore hic.,2026-06-22 03:59:32,Resolved,Illum iure tempora ipsum aperiam perferendis doloremque maiores ex.,2026-06-29 03:59:32
CUST01270,3215,Slow Internet,Ratione vitae quis cupiditate fuga alias neque iure quaerat provident sapiente perspiciatis.,2025-10-10 20:04:15,Resolved,Error quis odit quia accusantium hic velit tenetur in nulla neque sed pariatur laborum quia.,2025-10-14 20:04:15
CUST01270,3216,Plan Change,Necessitatibus esse dicta aut voluptatem quod exercitationem ab quas aliquid.,2026-06-02 20:08:40,Resolved,Modi suscipit ipsum recusandae architecto non eos nam voluptate maiores fugit.,2026-06-07 20:08:40
CUST01271,3218,Billing Issue,Aliquam rem id blanditiis sunt tempora laborum autem harum hic.,2024-10-25 13:46:47,Resolved,Aliquid quas quisquam unde numquam beatae placeat repudiandae fugiat perferendis perspiciatis minus id deserunt minima.,2024-11-01 13:46:47
CUST01271,3220,Billing Issue,Repellendus pariatur ab corporis laborum quo deserunt nobis molestias.,2024-12-24 03:46:27,Resolved,Harum eum nulla id quaerat sequi quia.,2024-12-30 03:46:27
CUST01272,3224,Service Quality,Molestiae distinctio incidunt quia ratione iusto.,2026-01-12 07:18:09,Open,,
CUST01273,3225,Call Drop,Cupiditate earum velit voluptatum aperiam doloribus recusandae accusantium eveniet.,2025-01-03 03:57:07,In Progress,,
CUST01274,3226,Plan Change,Harum aspernatur nulla beatae tempore sit.,2026-02-10 20:22:38,Closed,Error ex culpa repellat exercitationem ex asperiores non pariatur fugiat recusandae iste cumque esse.,2026-02-13 20:22:38
CUST01277,3231,Fiber Issue,Doloribus nemo enim aliquid reiciendis saepe cumque tenetur blanditiis.,2025-02-02 02:12:03,Open,,
CUST01277,3232,Recharge Failure,Aperiam dolorem commodi vitae voluptate quia ab ratione dignissimos nesciunt.,2024-09-08 14:03:54,In Progress,,
CUST01277,3233,Slow Internet,Dolor voluptatem quasi ea sunt nihil quibusdam.,2026-02-03 16:41:53,In Progress,,
CUST01278,3235,Recharge Failure,Aliquid eligendi numquam consequatur laborum explicabo ut occaecati magni.,2024-12-17 17:35:23,Open,,
CUST01278,3236,Call Drop,Harum odit sit assumenda nisi modi vero quibusdam sunt voluptates.,2024-12-26 01:24:56,Closed,Animi officiis dolores saepe quos sed aut.,2024-12-30 01:24:56
CUST01279,3238,SIM Activation,Pariatur ab sunt asperiores fuga quod dolores cupiditate harum ad.,2025-11-06 09:15:11,Open,,
CUST01279,3240,Recharge Failure,Vel quos architecto hic repellat omnis veniam neque.,2025-08-28 04:54:06,Open,,
CUST01280,3243,Network Issue,Minima iste excepturi deserunt officia magnam inventore fuga veniam enim.,2024-08-12 10:31:38,Open,,
CUST01280,3244,Plan Change,Aut odio quia dignissimos animi repellendus dignissimos dolores est.,2025-01-18 21:12:16,Closed,Modi voluptatem alias hic dignissimos voluptas aspernatur nesciunt adipisci qui distinctio nam sed deserunt reiciendis hic.,2025-01-24 21:12:16
CUST01281,3246,Fiber Issue,Eaque alias quisquam blanditiis pariatur occaecati et illo doloremque.,2025-06-17 16:33:43,Open,,
CUST01281,3247,Service Quality,Nisi optio sed ab a culpa.,2025-08-28 01:18:16,Resolved,Architecto est id blanditiis provident optio optio.,2025-08-29 01:18:16
CUST01283,3252,Call Drop,Enim velit consequuntur consectetur sequi voluptates et reiciendis rerum corporis atque assumenda.,2025-10-15 10:37:56,In Progress,,
CUST01283,3253,Slow Internet,Dolor saepe maiores in illo harum quos nesciunt maiores culpa.,2026-03-13 14:59:37,In Progress,,
CUST01283,3254,Fiber Issue,Porro sunt magni sequi sed sit dolore repellat a expedita vitae nisi.,2025-03-22 10:36:30,Resolved,At ab laboriosam magni mollitia aspernatur laudantium ab soluta.,2025-03-29 10:36:30
CUST01284,3255,SIM Activation,Dolor debitis asperiores debitis atque soluta atque exercitationem praesentium distinctio quod illum.,2025-05-21 02:58:09,Open,,
CUST01284,3257,Slow Internet,Quasi aspernatur corrupti corporis voluptates cupiditate sit praesentium repudiandae.,2026-03-22 08:51:45,Resolved,Dolores assumenda soluta quos beatae magni dolor omnis deserunt quaerat.,2026-03-26 08:51:45
CUST01285,3258,Fiber Issue,Officia nesciunt quam quidem et quos eveniet a.,2025-10-06 08:38:18,Resolved,Sed sunt quae est cum pariatur voluptatem veritatis culpa nesciunt cupiditate rem.,2025-10-10 08:38:18
CUST01287,3262,Slow Internet,Voluptate illo illo ipsa repudiandae perspiciatis qui.,2026-06-10 00:17:50,Closed,Dolorum alias voluptatem culpa corrupti dolores soluta voluptatem officiis dignissimos perferendis incidunt dicta fuga.,2026-06-16 00:17:50
CUST01287,3264,Plan Change,Recusandae odit explicabo provident odio magnam quos vel.,2026-02-14 07:22:33,Resolved,Non numquam doloremque fuga commodi corrupti possimus temporibus voluptates necessitatibus provident sit nobis cupiditate.,2026-02-17 07:22:33
CUST01288,3265,Call Drop,Est numquam aperiam assumenda odit pariatur doloribus saepe dolorum corporis rem exercitationem.,2026-05-25 22:07:34,In Progress,,
CUST01288,3266,Fiber Issue,Nemo aliquam ipsa temporibus delectus recusandae dignissimos hic suscipit mollitia.,2026-01-08 07:29:58,Open,,
CUST01289,3268,Slow Internet,Eaque recusandae error accusantium ipsum tempore fugiat tenetur.,2025-09-17 03:19:46,In Progress,,
CUST01289,3269,Plan Change,Explicabo nobis veritatis dolores eaque earum omnis cupiditate perferendis non maxime sit.,2024-07-09 16:57:26,In Progress,,
CUST01289,3270,Fiber Issue,Iusto nemo corrupti quam possimus accusamus blanditiis laudantium.,2025-09-10 00:30:00,Open,,
CUST01290,3272,Network Issue,Ad veniam nobis velit maiores quasi sit voluptatem ut.,2025-01-16 12:13:38,Resolved,Distinctio quia reiciendis esse voluptatem ducimus dolor facilis nihil.,2025-01-21 12:13:38
CUST01291,3276,Call Drop,Aperiam minima quia voluptate accusantium excepturi.,2025-10-18 00:25:29,Open,,
CUST01291,3277,Slow Internet,Eveniet atque dolor nulla quaerat facilis similique rerum molestiae atque.,2025-08-10 22:04:29,Open,,
CUST01292,3278,Plan Change,Et sapiente illum ex commodi hic iusto dolore eaque.,2025-02-03 14:55:36,Resolved,Debitis necessitatibus recusandae at quae quos quas quae occaecati soluta dolor ullam ullam omnis velit.,2025-02-10 14:55:36
CUST01293,3279,Billing Issue,Maxime molestias impedit modi laudantium enim.,2025-06-09 17:53:28,In Progress,,
CUST01295,3283,Billing Issue,Dolor facere repellendus a est laudantium tempore nesciunt laudantium quisquam enim quaerat eveniet.,2025-10-02 19:33:58,Open,,
CUST01296,3285,Fiber Issue,Est neque nostrum voluptates quam facere dolorem facere harum culpa amet dicta totam.,2026-03-21 21:50:38,Open,,
CUST01298,3288,Network Issue,Velit commodi veniam veniam velit vero quasi atque in.,2025-03-30 09:34:28,Resolved,Aperiam neque dolorum doloremque repellat alias nobis et aspernatur voluptatum recusandae distinctio temporibus dolorem labore.,2025-04-06 09:34:28
CUST01298,3289,Recharge Failure,Vitae quis amet ratione iusto excepturi quo soluta.,2025-04-19 06:42:25,Closed,Minus temporibus magni nesciunt doloremque autem doloribus sequi debitis voluptas omnis nisi hic praesentium.,2025-04-25 06:42:25
CUST01299,3291,Billing Issue,Maiores mollitia praesentium dicta reiciendis deleniti autem earum.,2026-06-26 23:03:30,Resolved,Optio magni error perferendis doloribus repellat repudiandae.,2026-07-02 23:03:30
CUST01300,3293,Billing Issue,Fugiat consequatur deserunt corrupti dolores quasi.,2026-03-05 19:11:59,In Progress,,
CUST01300,3294,Call Drop,Error numquam tempora illo nostrum vel nostrum placeat fugit sapiente.,2026-02-06 08:13:55,Closed,Quos sed doloremque provident labore beatae possimus vero quasi.,2026-02-12 08:13:55
CUST01300,3295,Service Quality,Explicabo ex adipisci itaque distinctio natus qui omnis sint magnam sed porro id.,2025-04-17 13:39:00,Resolved,Facilis rerum ad assumenda at quod voluptates debitis at.,2025-04-18 13:39:00
CUST01302,3297,Recharge Failure,Ipsam esse repellat consequuntur adipisci cumque fugiat animi odio placeat.,2026-06-03 13:17:34,Resolved,Eos laborum minima nisi repudiandae vero sit iure voluptatem voluptatibus delectus consectetur tempora magnam assumenda quod.,2026-06-04 13:17:34
CUST01302,3298,Network Issue,Accusamus reiciendis quis placeat modi quidem quos recusandae qui iste fugiat voluptate.,2024-12-31 20:25:44,Open,,
CUST01303,3300,Fiber Issue,Inventore a temporibus hic nobis delectus quo placeat amet pariatur hic quasi facere.,2025-06-02 02:22:25,Resolved,Cumque sequi iste reiciendis quas dolores praesentium voluptates saepe earum saepe expedita quae a.,2025-06-05 02:22:25
CUST01304,3302,Network Issue,Laborum distinctio doloremque qui deserunt id error dicta.,2026-03-01 02:39:50,In Progress,,
CUST01305,3303,SIM Activation,Molestias quia ipsam doloremque nulla rem illo reprehenderit eligendi.,2025-06-17 16:27:07,Closed,Error architecto esse alias voluptates corporis rerum praesentium quaerat molestias sapiente est possimus cum hic quas.,2025-06-18 16:27:07
