customer_id,connection_number,broadband_plan,connection_type,speed_mbps,installation_date,status
CUST01761,BB00001838,Fiber 1999,Fiber,500,2021-12-19,Inactive
CUST02355,BB00001839,Fiber 699,Fiber,100,2022-06-30,Inactive
CUST02742,BB00001840,Fiber 799,Fiber,150,2022-11-07,Suspended
CUST02618,BB00001841,Fiber 1499,Fiber,300,2022-10-28,Active
CUST00412,BB00001842,Fiber 2499,Fiber,1000,2024-04-05,Suspended
CUST01775,BB00001843,Fiber 1999,Fiber,500,2025-11-10,Inactive
CUST03979,BB00001844,Fiber 1499,Fiber,300,2021-09-07,Suspended
CUST02187,BB00001845,Fiber 999,Fiber,200,2025-07-21,Inactive
CUST02380,BB00001846,Fiber 699,Fiber,100,2023-09-02,Suspended
CUST03964,BB00001847,Fiber 799,Fiber,150,2023-06-17,Inactive
CUST04312,BB00001848,Fiber 2499,Fiber,1000,2025-05-09,Suspended
CUST04775,BB00001849,Fiber 499,Fiber,40,2023-04-13,Inactive
CUST03703,BB00001850,Fiber 1999,Fiber,500,2025-02-11,Suspended
CUST03973,BB00001851,Fiber 499,Fiber,40,2025-01-23,Inactive
CUST04766,BB00001852,Fiber 799,Fiber,150,2024-12-12,Inactive
CUST03559,BB00001853,Fiber 699,Fiber,100,2021-08-14,Inactive
CUST04111,BB00001854,Fiber 2499,Fiber,1000,2023-08-26,Active
CUST03498,BB00001855,Fiber 799,Fiber,150,2021-10-28,Suspended
CUST03766,BB00001856,Fiber 699,Fiber,100,2026-06-24,Inactive
CUST00431,BB00001857,Fiber 2499,Fiber,1000,2024-10-20,Suspended
CUST04485,BB00001858,Fiber 1499,Fiber,300,2022-01-05,Inactive
CUST02322,BB00001859,Fiber 699,Fiber,100,2023-04-26,Suspended
CUST01367,BB00001860,Fiber 999,Fiber,200,2026-01-12,Suspended
CUST01993,BB00001861,Fiber 999,Fiber,200,2025-01-05,Inactive
CUST02852,BB00001862,Fiber 1499,Fiber,300,2024-11-16,Suspended
CUST01177,BB00001863,Fiber 2499,Fiber,1000,2024-02-18,Inactive
CUST03529,BB00001864,Fiber 1999,Fiber,500,2022-12-30,Active
CUST01477,BB00001865,Fiber 2499,Fiber,1000,2021-12-20,Active
CUST03741,BB00001866,Fiber 499,Fiber,40,2021-09-28,Inactive
CUST02046,BB00001867,Fiber 499,Fiber,40,2024-11-14,Inactive
CUST00103,BB00001868,Fiber 499,Fiber,40,2022-03-22,Suspended
CUST04332,BB00001869,Fiber 499,Fiber,40,2024-12-20,Inactive
CUST02993,BB00001870,Fiber 499,Fiber,40,2025-10-17,Inactive
CUST01264,BB00001871,Fiber 1999,Fiber,500,2025-02-13,Inactive
CUST02882,BB00001872,Fiber 699,Fiber,100,2026-01-27,Active
CUST03139,BB00001873,Fiber 1499,Fiber,300,2023-06-02,Suspended
CUST03623,BB00001874,Fiber 1499,Fiber,300,2023-01-10,Suspended
CUST03204,BB00001875,Fiber 799,Fiber,150,2022-04-06,Suspended
CUST04279,BB00001876,Fiber 1499,Fiber,300,2025-01-23,Inactive
CUST03300,BB00001877,Fiber 1999,Fiber,500,2024-05-04,Active
CUST04994,BB00001878,Fiber 699,Fiber,100,2023-02-28,Suspended
CUST03634,BB00001879,Fiber 1999,Fiber,500,2022-10-06,Suspended
CUST01644,BB00001880,Fiber 2499,Fiber,1000,2024-09-23,Active
CUST04506,BB00001881,Fiber 499,Fiber,40,2022-11-11,Active
CUST00001,BB00001882,Fiber 499,Fiber,40,2024-09-14,Inactive
CUST01581,BB00001883,Fiber 1499,Fiber,300,2024-04-04,Inactive
CUST04423,BB00001884,Fiber 799,Fiber,150,2023-07-12,Active
CUST04117,BB00001885,Fiber 799,Fiber,150,2025-05-22,Suspended
CUST01357,BB00001886,Fiber 499,Fiber,40,2022-06-25,Active
CUST04202,BB00001887,Fiber 499,Fiber,40,2025-11-09,Inactive
CUST04575,BB00001888,Fiber 1999,Fiber,500,2024-04-30,Suspended
CUST03734,BB00001889,Fiber 799,Fiber,150,2024-07-28,Active
CUST02026,BB00001890,Fiber 1499,Fiber,300,2021-11-20,Suspended
CUST02219,BB00001891,Fiber 1999,Fiber,500,2023-06-24,Active
CUST00397,BB00001892,Fiber 2499,Fiber,1000,2022-01-03,Active
CUST04942,BB00001893,Fiber 699,Fiber,100,2025-04-30,Suspended
CUST01065,BB00001894,Fiber 1999,Fiber,500,2023-04-25,Active
CUST03081,BB00001895,Fiber 1499,Fiber,300,2023-10-18,Active
CUST02154,BB00001896,Fiber 799,Fiber,150,2025-08-11,Suspended
CUST00819,BB00001897,Fiber 699,Fiber,100,2021-11-21,Inactive
CUST01813,BB00001898,Fiber 1499,Fiber,300,2024-08-16,Active
CUST02553,BB00001899,Fiber 999,Fiber,200,2022-10-07,Suspended
CUST01553,BB00001900,Fiber 2499,Fiber,1000,2023-02-12,Suspended
CUST04048,BB00001901,Fiber 999,Fiber,200,2023-11-29,Active
CUST00817,BB00001902,Fiber 2499,Fiber,1000,2024-02-09,Suspended
CUST01573,BB00001903,Fiber 799,Fiber,150,2025-01-12,Suspended
CUST04553,BB00001904,Fiber 2499,Fiber,1000,2024-03-31,Suspended
CUST01801,BB00001905,Fiber 999,Fiber,200,2025-04-02,Suspended
CUST04288,BB00001906,Fiber 1499,Fiber,300,2024-06-13,Inactive
CUST00382,BB00001907,Fiber 799,Fiber,150,2025-11-21,Active
CUST02875,BB00001908,Fiber 499,Fiber,40,2023-09-21,Suspended
CUST04348,BB00001909,Fiber 1999,Fiber,500,2021-10-30,Active
CUST04627,BB00001910,Fiber 2499,Fiber,1000,2025-03-30,Inactive
CUST03504,BB00001911,Fiber 699,Fiber,100,2025-04-30,Inactive
CUST02312,BB00001912,Fiber 699,Fiber,100,2023-02-07,Suspended
CUST01781,BB00001913,Fiber 699,Fiber,100,2024-05-21,Suspended
CUST02727,BB00001914,Fiber 799,Fiber,150,2025-02-24,Active
CUST02438,BB00001915,Fiber 1999,Fiber,500,2022-05-30,Active
CUST02334,BB00001916,Fiber 499,Fiber,40,2023-12-22,Inactive
CUST00865,BB00001917,Fiber 499,Fiber,40,2025-01-18,Active
CUST03639,BB00001918,Fiber 1499,Fiber,300,2024-11-20,Suspended
CUST03165,BB00001919,Fiber 999,Fiber,200,2025-05-29,Active
CUST00555,BB00001920,Fiber 2499,Fiber,1000,2024-12-31,Inactive
CUST01160,BB00001921,Fiber 1999,Fiber,500,2024-05-06,Suspended
CUST01214,BB00001922,Fiber 499,Fiber,40,2025-06-06,Inactive
CUST03761,BB00001923,Fiber 999,Fiber,200,2025-06-14,Active
CUST04214,BB00001924,Fiber 1499,Fiber,300,2024-07-13,Suspended
CUST00049,BB00001925,Fiber 2499,Fiber,1000,2023-11-29,Suspended
CUST02368,BB00001926,Fiber 799,Fiber,150,2026-06-04,Active
CUST00701,BB00001927,Fiber 1999,Fiber,500,2025-08-27,Inactive
CUST00653,BB00001928,Fiber 1499,Fiber,300,2022-05-01,Suspended
CUST03934,BB00001929,Fiber 799,Fiber,150,2023-04-22,Inactive
CUST04410,BB00001930,Fiber 1999,Fiber,500,2025-05-18,Suspended
CUST03312,BB00001931,Fiber 1999,Fiber,500,2026-04-19,Suspended
CUST00749,BB00001932,Fiber 1499,Fiber,300,2024-08-13,Inactive
CUST01456,BB00001933,Fiber 1499,Fiber,300,2022-02-20,Suspended
CUST04196,BB00001934,Fiber 499,Fiber,40,2024-05-17,Suspended
CUST02390,BB00001935,Fiber 1499,Fiber,300,2024-07-30,Suspended
CUST03495,BB00001936,Fiber 799,Fiber,150,2024-12-01,Suspended
CUST00867,BB00001937,Fiber 499,Fiber,40,2021-12-09,Inactive
CUST00753,BB00001938,Fiber 1499,Fiber,300,2024-03-11,Inactive
CUST01645,BB00001939,Fiber 999,Fiber,200,2023-06-30,Active
CUST00093,BB00001940,Fiber 1999,Fiber,500,2022-11-29,Suspended
CUST04825,BB00001941,Fiber 799,Fiber,150,2022-09-27,Inactive
CUST03102,BB00001942,Fiber 1499,Fiber,300,2023-11-26,Inactive
CUST02433,BB00001943,Fiber 699,Fiber,100,2023-01-24,Active
CUST02630,BB00001944,Fiber 999,Fiber,200,2025-03-15,Active
CUST01491,BB00001945,Fiber 1999,Fiber,500,2022-08-13,Active
CUST02896,BB00001946,Fiber 699,Fiber,100,2024-02-04,Suspended
CUST02178,BB00001947,Fiber 499,Fiber,40,2022-06-10,Suspended
CUST00730,BB00001948,Fiber 499,Fiber,40,2024-01-15,Active
CUST04760,BB00001949,Fiber 2499,Fiber,1000,2021-09-28,Inactive
CUST02472,BB00001950,Fiber 499,Fiber,40,2023-06-09,Inactive
CUST02243,BB00001951,Fiber 499,Fiber,40,2024-10-23,Suspended
CUST01937,BB00001952,Fiber 699,Fiber,100,2024-02-16,Active
CUST01746,BB00001953,Fiber 499,Fiber,40,2021-07-18,Active
CUST04747,BB00001954,Fiber 799,Fiber,150,2025-06-30,Inactive
CUST04374,BB00001955,Fiber 799,Fiber,150,2022-12-19,Suspended
CUST03492,BB00001956,Fiber 699,Fiber,100,2025-08-07,Active
CUST01111,BB00001957,Fiber 1499,Fiber,300,2026-02-04,Active
CUST03338,BB00001958,Fiber 1999,Fiber,500,2021-10-22,Suspended
CUST04033,BB00001959,Fiber 1999,Fiber,500,2025-01-02,Active
CUST04472,BB00001960,Fiber 1999,Fiber,500,2022-12-22,Active
CUST04158,BB00001961,Fiber 1999,Fiber,500,2024-07-01,Suspended
CUST00347,BB00001962,Fiber 999,Fiber,200,2024-04-30,Inactive
CUST01186,BB00001963,Fiber 499,Fiber,40,2024-05-15,Suspended
CUST04007,BB00001964,Fiber 2499,Fiber,1000,2023-08-26,Active
CUST01516,BB00001965,Fiber 499,Fiber,40,2024-01-14,Inactive
CUST04670,BB00001966,Fiber 2499,Fiber,1000,2022-10-07,Active
CUST00579,BB00001967,Fiber 1499,Fiber,300,2025-08-30,Active
CUST01965,BB00001968,Fiber 2499,Fiber,1000,2025-12-29,Active
CUST00076,BB00001969,Fiber 2499,Fiber,1000,2025-05-06,Inactive
CUST01430,BB00001970,Fiber 1999,Fiber,500,2021-11-07,Active
CUST03713,BB00001971,Fiber 699,Fiber,100,2021-12-23,Suspended
CUST04431,BB00001972,Fiber 499,Fiber,40,2022-06-10,Suspended
CUST02752,BB00001973,Fiber 799,Fiber,150,2021-09-16,Active
CUST04953,BB00001974,Fiber 1499,Fiber,300,2023-04-12,Suspended
CUST01847,BB00001975,Fiber 699,Fiber,100,2025-07-29,Suspended
CUST00132,BB00001976,Fiber 999,Fiber,200,2023-06-24,Active
CUST00179,BB00001977,Fiber 699,Fiber,100,2024-12-20,Active
CUST02900,BB00001978,Fiber 999,Fiber,200,2026-03-30,Inactive
CUST04467,BB00001979,Fiber 499,Fiber,40,2022-09-01,Inactive
CUST04195,BB00001980,Fiber 699,Fiber,100,2026-05-29,Inactive
CUST02523,BB00001981,Fiber 999,Fiber,200,2022-08-21,Suspended
CUST01843,BB00001982,Fiber 1499,Fiber,300,2022-10-12,Inactive
CUST02099,BB00001983,Fiber 999,Fiber,200,2024-11-17,Inactive
CUST03950,BB00001984,Fiber 2499,Fiber,1000,2021-07-31,Active
CUST02374,BB00001985,Fiber 1999,Fiber,500,2026-02-18,Inactive
CUST00605,BB00001986,Fiber 499,Fiber,40,2025-01-09,Suspended
CUST02628,BB00001987,Fiber 699,Fiber,100,2022-01-29,Inactive
CUST00026,BB00001988,Fiber 999,Fiber,200,2025-12-26,Active
CUST00659,BB00001989,Fiber 1999,Fiber,500,2023-10-31,Suspended
CUST04978,BB00001990,Fiber 1999,Fiber,500,2025-10-07,Inactive
CUST03318,BB00001991,Fiber 1999,Fiber,500,2022-05-03,Inactive
CUST03869,BB00001992,Fiber 2499,Fiber,1000,2024-04-27,Inactive
CUST00174,BB00001993,Fiber 699,Fiber,100,2025-02-09,Inactive
CUST01612,BB00001994,Fiber 499,Fiber,40,2024-12-03,Suspended
CUST00438,BB00001995,Fiber 1999,Fiber,500,2025-07-06,Active
CUST00332,BB00001996,Fiber 699,Fiber,100,2025-04-01,Suspended
CUST03101,BB00001997,Fiber 499,Fiber,40,2024-12-01,Inactive
CUST01455,BB00001998,Fiber 2499,Fiber,1000,2024-11-24,Active
CUST00343,BB00001999,Fiber 1999,Fiber,500,2023-06-04,Suspended
CUST03210,BB00002000,Fiber 1999,Fiber,500,2026-04-16,Suspended
CUST04577,BB00002001,Fiber 999,Fiber,200,2023-04-14,Suspended
CUST01089,BB00002002,Fiber 999,Fiber,200,2022-02-11,Inactive
CUST00480,BB00002003,Fiber 999,Fiber,200,2021-11-21,Inactive
CUST00728,BB00002004,Fiber 499,Fiber,40,2022-08-18,Active
CUST03784,BB00002005,Fiber 1499,Fiber,300,2026-01-07,Suspended
CUST00977,BB00002006,Fiber 999,Fiber,200,2024-04-15,Suspended
CUST03785,BB00002007,Fiber 1999,Fiber,500,2025-07-09,Inactive
CUST02978,BB00002008,Fiber 699,Fiber,100,2024-12-10,Active
CUST01929,BB00002009,Fiber 1999,Fiber,500,2025-05-13,Active
CUST01469,BB00002010,Fiber 1499,Fiber,300,2021-12-04,Active
CUST01225,BB00002011,Fiber 1999,Fiber,500,2025-02-09,Active
CUST02857,BB00002012,Fiber 1499,Fiber,300,2025-09-18,Suspended
CUST01953,BB00002013,Fiber 799,Fiber,150,2021-08-21,Suspended
CUST04831,BB00002014,Fiber 1499,Fiber,300,2022-02-14,Inactive
CUST04501,BB00002015,Fiber 799,Fiber,150,2023-08-16,Active
CUST01893,BB00002016,Fiber 2499,Fiber,1000,2022-11-29,Suspended
CUST01300,BB00002017,Fiber 999,Fiber,200,2024-09-21,Active
CUST02991,BB00002018,Fiber 1999,Fiber,500,2022-05-20,Inactive
CUST04600,BB00002019,Fiber 499,Fiber,40,2024-01-02,Active
CUST00661,BB00002020,Fiber 799,Fiber,150,2022-09-04,Inactive
CUST04578,BB00002021,Fiber 1999,Fiber,500,2023-04-20,Inactive
CUST04074,BB00002022,Fiber 699,Fiber,100,2021-08-15,Active
CUST02785,BB00002023,Fiber 1999,Fiber,500,2024-11-07,Inactive
CUST04938,BB00002024,Fiber 1499,Fiber,300,2025-05-27,Active
CUST03828,BB00002025,Fiber 999,Fiber,200,2021-11-13,Active
CUST02715,BB00002026,Fiber 1999,Fiber,500,2021-09-07,Active
CUST04658,BB00002027,Fiber 699,Fiber,100,2023-05-23,Active
CUST00268,BB00002028,Fiber 999,Fiber,200,2023-11-12,Inactive
CUST04443,BB00002029,Fiber 499,Fiber,40,2022-08-14,Inactive
CUST04960,BB00002030,Fiber 2499,Fiber,1000,2026-05-05,Inactive
CUST03373,BB00002031,Fiber 699,Fiber,100,2024-03-18,Active
CUST03596,BB00002032,Fiber 1499,Fiber,300,2025-11-10,Active
CUST04317,BB00002033,Fiber 799,Fiber,150,2024-01-10,Suspended
CUST03723,BB00002034,Fiber 1999,Fiber,500,2022-09-06,Inactive
CUST03407,BB00002035,Fiber 799,Fiber,150,2022-12-07,Active
CUST01279,BB00002036,Fiber 499,Fiber,40,2022-09-22,Active
CUST04641,BB00002037,Fiber 1999,Fiber,500,2024-08-10,Inactive
CUST03918,BB00002038,Fiber 1999,Fiber,500,2025-12-30,Suspended
CUST02679,BB00002039,Fiber 699,Fiber,100,2025-12-26,Suspended
CUST01622,BB00002040,Fiber 799,Fiber,150,2023-06-01,Suspended
CUST04104,BB00002041,Fiber 699,Fiber,100,2023-03-20,Inactive
CUST02858,BB00002042,Fiber 999,Fiber,200,2025-10-08,Active
CUST01897,BB00002043,Fiber 2499,Fiber,1000,2024-07-26,Active
CUST03925,BB00002044,Fiber 1999,Fiber,500,2024-09-29,Inactive
CUST03015,BB00002045,Fiber 1999,Fiber,500,2023-02-18,Suspended
CUST04439,BB00002046,Fiber 799,Fiber,150,2021-08-22,Active
CUST00068,BB00002047,Fiber 1499,Fiber,300,2024-06-01,Inactive
CUST02043,BB00002048,Fiber 699,Fiber,100,2024-07-06,Suspended
CUST02581,BB00002049,Fiber 1499,Fiber,300,2024-09-20,Inactive
CUST03783,BB00002050,Fiber 799,Fiber,150,2022-08-26,Suspended
CUST03791,BB00002051,Fiber 2499,Fiber,1000,2023-12-04,Active
CUST00821,BB00002052,Fiber 699,Fiber,100,2025-07-26,Suspended
CUST01227,BB00002053,Fiber 2499,Fiber,1000,2026-01-30,Active
CUST02992,BB00002054,Fiber 499,Fiber,40,2023-07-15,Active
CUST03133,BB00002055,Fiber 1499,Fiber,300,2024-11-05,Active
CUST02744,BB00002056,Fiber 799,Fiber,150,2021-07-04,Suspended
CUST04458,BB00002057,Fiber 2499,Fiber,1000,2025-04-17,Inactive
CUST04270,BB00002058,Fiber 2499,Fiber,1000,2024-10-20,Inactive
CUST03350,BB00002059,Fiber 2499,Fiber,1000,2021-09-02,Active
CUST01144,BB00002060,Fiber 2499,Fiber,1000,2023-03-11,Suspended
CUST00398,BB00002061,Fiber 1999,Fiber,500,2023-12-22,Active
CUST02907,BB00002062,Fiber 799,Fiber,150,2025-03-19,Inactive
CUST04302,BB00002063,Fiber 1499,Fiber,300,2021-11-15,Suspended
CUST02760,BB00002064,Fiber 799,Fiber,150,2021-11-28,Inactive
CUST01399,BB00002065,Fiber 799,Fiber,150,2025-02-23,Suspended
CUST01660,BB00002066,Fiber 999,Fiber,200,2022-09-09,Suspended
CUST00980,BB00002067,Fiber 2499,Fiber,1000,2025-10-11,Active
CUST01299,BB00002068,Fiber 999,Fiber,200,2026-02-02,Suspended
CUST03556,BB00002069,Fiber 799,Fiber,150,2022-01-31,Active
CUST00083,BB00002070,Fiber 799,Fiber,150,2022-05-08,Inactive
CUST04508,BB00002071,Fiber 1499,Fiber,300,2024-02-06,Active
CUST02459,BB00002072,Fiber 1499,Fiber,300,2025-02-25,Active
CUST03740,BB00002073,Fiber 2499,Fiber,1000,2023-01-03,Active
CUST03782,BB00002074,Fiber 499,Fiber,40,2025-12-30,Inactive
CUST02289,BB00002075,Fiber 1999,Fiber,500,2021-08-03,Active
CUST00424,BB00002076,Fiber 1999,Fiber,500,2022-03-25,Active
CUST04340,BB00002077,Fiber 799,Fiber,150,2024-05-23,Active
CUST01905,BB00002078,Fiber 999,Fiber,200,2021-11-23,Inactive
CUST04539,BB00002079,Fiber 1499,Fiber,300,2022-04-04,Active
CUST03353,BB00002080,Fiber 799,Fiber,150,2023-04-18,Active
CUST03103,BB00002081,Fiber 799,Fiber,150,2024-12-26,Suspended
CUST01566,BB00002082,Fiber 999,Fiber,200,2023-09-18,Inactive
CUST03356,BB00002083,Fiber 1499,Fiber,300,2026-03-18,Active
CUST00840,BB00002084,Fiber 999,Fiber,200,2025-02-15,Suspended
CUST00501,BB00002085,Fiber 1999,Fiber,500,2025-05-31,Inactive
CUST00142,BB00002086,Fiber 499,Fiber,40,2022-12-30,Inactive
CUST01378,BB00002087,Fiber 699,Fiber,100,2025-05-11,Active
CUST03698,BB00002088,Fiber 799,Fiber,150,2024-03-24,Inactive
CUST02145,BB00002089,Fiber 799,Fiber,150,2022-10-03,Inactive
CUST01139,BB00002090,Fiber 2499,Fiber,1000,2023-11-09,Inactive
CUST02928,BB00002091,Fiber 999,Fiber,200,2023-08-12,Inactive
CUST01788,BB00002092,Fiber 799,Fiber,150,2026-02-19,Active
CUST03485,BB00002093,Fiber 1499,Fiber,300,2021-09-23,Inactive
CUST00551,BB00002094,Fiber 1999,Fiber,500,2023-10-02,Active
CUST04907,BB00002095,Fiber 999,Fiber,200,2025-11-17,Active
CUST02020,BB00002096,Fiber 699,Fiber,100,2022-11-07,Active
CUST00949,BB00002097,Fiber 699,Fiber,100,2024-01-28,Suspended
CUST02601,BB00002098,Fiber 2499,Fiber,1000,2025-12-16,Active
CUST00533,BB00002099,Fiber 1999,Fiber,500,2021-12-01,Suspended
CUST01830,BB00002100,Fiber 1499,Fiber,300,2026-06-26,Suspended
CUST02918,BB00002101,Fiber 2499,Fiber,1000,2022-05-22,Suspended
CUST04419,BB00002102,Fiber 2499,Fiber,1000,2026-06-17,Active
CUST03872,BB00002103,Fiber 999,Fiber,200,2021-10-29,Active
CUST01603,BB00002104,Fiber 2499,Fiber,1000,2024-04-02,Suspended
CUST00640,BB00002105,Fiber 799,Fiber,150,2024-07-26,Active
CUST04833,BB00002106,Fiber 499,Fiber,40,2024-12-07,Suspended
CUST00968,BB00002107,Fiber 1999,Fiber,500,2026-02-25,Active
CUST04238,BB00002108,Fiber 499,Fiber,40,2024-04-02,Active
CUST02698,BB00002109,Fiber 1999,Fiber,500,2024-11-15,Inactive
CUST01684,BB00002110,Fiber 1999,Fiber,500,2023-05-12,Suspended
CUST04471,BB00002111,Fiber 2499,Fiber,1000,2026-03-27,Suspended
CUST02343,BB00002112,Fiber 1999,Fiber,500,2025-09-07,Active
CUST00156,BB00002113,Fiber 1499,Fiber,300,2024-03-31,Suspended
CUST02488,BB00002114,Fiber 2499,Fiber,1000,2023-11-11,Suspended
CUST04642,BB00002115,Fiber 1999,Fiber,500,2026-05-09,Suspended
CUST01090,BB00002116,Fiber 1499,Fiber,300,2021-07-02,Active
CUST02656,BB00002117,Fiber 699,Fiber,100,2022-06-10,Suspended
CUST04241,BB00002118,Fiber 999,Fiber,200,2024-08-04,Suspended
CUST00289,BB00002119,Fiber 2499,Fiber,1000,2022-11-18,Suspended
CUST00931,BB00002120,Fiber 999,Fiber,200,2025-11-24,Inactive
CUST02536,BB00002121,Fiber 799,Fiber,150,2026-04-28,Active
CUST04029,BB00002122,Fiber 2499,Fiber,1000,2022-03-05,Active
CUST03372,BB00002123,Fiber 1499,Fiber,300,2023-06-19,Inactive
CUST04622,BB00002124,Fiber 499,Fiber,40,2023-10-29,Active
CUST03292,BB00002125,Fiber 499,Fiber,40,2025-08-06,Active
CUST00943,BB00002126,Fiber 1999,Fiber,500,2021-09-01,Inactive
CUST03860,BB00002127,Fiber 1999,Fiber,500,2023-07-27,Active
CUST04663,BB00002128,Fiber 799,Fiber,150,2022-07-05,Suspended
CUST01699,BB00002129,Fiber 699,Fiber,100,2023-08-20,Suspended
CUST04709,BB00002130,Fiber 1999,Fiber,500,2024-09-05,Inactive
CUST03201,BB00002131,Fiber 799,Fiber,150,2025-06-23,Suspended
CUST04602,BB00002132,Fiber 1999,Fiber,500,2023-12-05,Active
CUST04609,BB00002133,Fiber 2499,Fiber,1000,2024-11-22,Suspended
CUST00986,BB00002134,Fiber 499,Fiber,40,2022-03-25,Inactive
CUST03319,BB00002135,Fiber 1999,Fiber,500,2025-04-18,Inactive
CUST02868,BB00002136,Fiber 1999,Fiber,500,2026-06-04,Inactive
CUST04057,BB00002137,Fiber 2499,Fiber,1000,2024-09-29,Active
CUST04778,BB00002138,Fiber 499,Fiber,40,2025-04-07,Inactive
CUST00982,BB00002139,Fiber 699,Fiber,100,2023-04-16,Active
CUST02493,BB00002140,Fiber 499,Fiber,40,2026-02-05,Active
CUST03793,BB00002141,Fiber 1499,Fiber,300,2024-12-25,Inactive
CUST03549,BB00002142,Fiber 699,Fiber,100,2022-02-15,Active
CUST02943,BB00002143,Fiber 699,Fiber,100,2026-04-19,Active
CUST03528,BB00002144,Fiber 1499,Fiber,300,2022-05-17,Inactive
CUST03846,BB00002145,Fiber 1499,Fiber,300,2022-10-21,Active
CUST01458,BB00002146,Fiber 1999,Fiber,500,2022-08-31,Suspended
CUST01396,BB00002147,Fiber 1499,Fiber,300,2021-07-18,Suspended
CUST00265,BB00002148,Fiber 699,Fiber,100,2022-11-08,Inactive
CUST04096,BB00002149,Fiber 2499,Fiber,1000,2024-09-16,Inactive
CUST00930,BB00002150,Fiber 2499,Fiber,1000,2025-02-24,Inactive
CUST04872,BB00002151,Fiber 1999,Fiber,500,2023-02-07,Active
CUST02693,BB00002152,Fiber 699,Fiber,100,2025-03-21,Suspended
CUST00247,BB00002153,Fiber 699,Fiber,100,2022-03-03,Suspended
CUST03590,BB00002154,Fiber 799,Fiber,150,2023-11-07,Suspended
CUST01759,BB00002155,Fiber 499,Fiber,40,2023-07-02,Suspended
CUST04866,BB00002156,Fiber 799,Fiber,150,2025-08-07,Suspended
CUST02811,BB00002157,Fiber 699,Fiber,100,2026-04-30,Inactive
CUST00924,BB00002158,Fiber 1499,Fiber,300,2024-07-24,Inactive
CUST02881,BB00002159,Fiber 799,Fiber,150,2025-04-08,Suspended
CUST00269,BB00002160,Fiber 999,Fiber,200,2022-02-02,Inactive
CUST00670,BB00002161,Fiber 1999,Fiber,500,2024-08-04,Inactive
CUST04476,BB00002162,Fiber 1499,Fiber,300,2024-02-01,Inactive
CUST01911,BB00002163,Fiber 1499,Fiber,300,2021-08-09,Inactive
CUST02986,BB00002164,Fiber 999,Fiber,200,2024-10-29,Active
CUST01153,BB00002165,Fiber 499,Fiber,40,2022-12-01,Active
CUST04818,BB00002166,Fiber 999,Fiber,200,2025-08-01,Active
CUST03456,BB00002167,Fiber 999,Fiber,200,2024-02-09,Inactive
CUST04242,BB00002168,Fiber 699,Fiber,100,2025-07-02,Suspended
CUST04550,BB00002169,Fiber 499,Fiber,40,2024-11-28,Active
CUST02173,BB00002170,Fiber 999,Fiber,200,2025-10-30,Inactive
CUST04516,BB00002171,Fiber 799,Fiber,150,2024-12-14,Inactive
CUST01916,BB00002172,Fiber 1499,Fiber,300,2024-08-19,Suspended
CUST00613,BB00002173,Fiber 2499,Fiber,1000,2023-03-23,Suspended
CUST02407,BB00002174,Fiber 999,Fiber,200,2023-03-10,Inactive
CUST04206,BB00002175,Fiber 1999,Fiber,500,2022-01-18,Suspended
CUST01899,BB00002176,Fiber 799,Fiber,150,2023-07-23,Suspended
CUST01650,BB00002177,Fiber 1499,Fiber,300,2024-09-10,Active
CUST02608,BB00002178,Fiber 499,Fiber,40,2022-07-03,Suspended
CUST00259,BB00002179,Fiber 1999,Fiber,500,2022-10-25,Active
CUST00848,BB00002180,Fiber 1999,Fiber,500,2026-03-07,Inactive
CUST04252,BB00002181,Fiber 699,Fiber,100,2022-12-06,Active
CUST01234,BB00002182,Fiber 499,Fiber,40,2023-05-25,Active
CUST01128,BB00002183,Fiber 999,Fiber,200,2025-08-21,Suspended
CUST01968,BB00002184,Fiber 2499,Fiber,1000,2025-03-15,Suspended
CUST00559,BB00002185,Fiber 499,Fiber,40,2024-12-02,Inactive
CUST03906,BB00002186,Fiber 499,Fiber,40,2026-05-05,Active
CUST00485,BB00002187,Fiber 699,Fiber,100,2023-12-25,Suspended
CUST01321,BB00002188,Fiber 2499,Fiber,1000,2022-04-09,Suspended
CUST03405,BB00002189,Fiber 1999,Fiber,500,2025-01-02,Inactive
CUST00008,BB00002190,Fiber 999,Fiber,200,2025-09-17,Active
CUST03280,BB00002191,Fiber 499,Fiber,40,2023-03-11,Inactive
CUST03190,BB00002192,Fiber 699,Fiber,100,2023-02-13,Suspended
CUST01451,BB00002193,Fiber 999,Fiber,200,2026-01-04,Suspended
CUST03981,BB00002194,Fiber 1999,Fiber,500,2025-10-15,Inactive
CUST01815,BB00002195,Fiber 2499,Fiber,1000,2023-09-20,Inactive
CUST00774,BB00002196,Fiber 499,Fiber,40,2025-02-05,Suspended
CUST01012,BB00002197,Fiber 799,Fiber,150,2022-03-28,Suspended
CUST02819,BB00002198,Fiber 1999,Fiber,500,2026-01-21,Active
CUST03276,BB00002199,Fiber 2499,Fiber,1000,2022-03-14,Suspended
CUST01992,BB00002200,Fiber 999,Fiber,200,2024-09-20,Suspended
CUST01278,BB00002201,Fiber 1999,Fiber,500,2025-10-23,Active
CUST01784,BB00002202,Fiber 1999,Fiber,500,2025-04-18,Active
CUST03106,BB00002203,Fiber 799,Fiber,150,2021-07-17,Inactive
CUST00447,BB00002204,Fiber 999,Fiber,200,2024-09-12,Inactive
CUST00881,BB00002205,Fiber 699,Fiber,100,2023-03-21,Active
